date,ticker,open,high,low,close
2019-07-01 14:30:00+00:00,eurusd,1.13353,1.133635,1.133435,1.133635
2019-07-01 14:31:00+00:00,eurusd,1.133635,1.133635,1.13338,1.133495
2019-07-01 14:32:00+00:00,eurusd,1.133495,1.133685,1.13349,1.133595
2019-07-01 14:33:00+00:00,eurusd,1.133595,1.13364,1.13353,1.133535
2019-07-01 14:34:00+00:00,eurusd,1.133535,1.133535,1.133375,1.13345
2019-07-01 14:35:00+00:00,eurusd,1.13345,1.1335,1.13339,1.1334
2019-07-01 14:36:00+00:00,eurusd,1.1334,1.133465,1.133315,1.13344
2019-07-01 14:37:00+00:00,eurusd,1.13344,1.133445,1.13334,1.13339
2019-07-01 14:38:00+00:00,eurusd,1.13339,1.13339,1.13301,1.133075
2019-07-01 14:39:00+00:00,eurusd,1.133075,1.133105,1.132965,1.13298
2019-07-01 14:40:00+00:00,eurusd,1.13298,1.13307,1.1329,1.13303
2019-07-01 14:41:00+00:00,eurusd,1.13303,1.13303,1.132835,1.13292
2019-07-01 14:42:00+00:00,eurusd,1.13292,1.133235,1.13288,1.133235
2019-07-01 14:43:00+00:00,eurusd,1.133235,1.133295,1.133005,1.133145
2019-07-01 14:44:00+00:00,eurusd,1.133145,1.133255,1.133005,1.133205
2019-07-01 14:45:00+00:00,eurusd,1.133205,1.133205,1.13303,1.13308
2019-07-01 14:46:00+00:00,eurusd,1.13308,1.133195,1.133055,1.133145
2019-07-01 14:47:00+00:00,eurusd,1.133145,1.133255,1.13306,1.13321
2019-07-01 14:48:00+00:00,eurusd,1.13321,1.13321,1.132835,1.132865
2019-07-01 14:49:00+00:00,eurusd,1.132865,1.132915,1.1327,1.13273
2019-07-01 14:50:00+00:00,eurusd,1.13273,1.13307,1.13273,1.132945
2019-07-01 14:51:00+00:00,eurusd,1.132945,1.133165,1.132795,1.132895
2019-07-01 14:52:00+00:00,eurusd,1.132895,1.132965,1.132585,1.13264
2019-07-01 14:53:00+00:00,eurusd,1.13264,1.13272,1.132515,1.132555
2019-07-01 14:54:00+00:00,eurusd,1.132555,1.13284,1.132535,1.132745
2019-07-01 14:55:00+00:00,eurusd,1.132745,1.13292,1.13263,1.13265
2019-07-01 14:56:00+00:00,eurusd,1.13265,1.132735,1.13244,1.13263
2019-07-01 14:57:00+00:00,eurusd,1.13263,1.13267,1.132415,1.13245
2019-07-01 14:58:00+00:00,eurusd,1.13245,1.132685,1.13245,1.132635
2019-07-01 14:59:00+00:00,eurusd,1.132635,1.132655,1.13231,1.13244
2019-07-01 15:00:00+00:00,eurusd,1.13244,1.132495,1.132305,1.132335
2019-07-01 15:01:00+00:00,eurusd,1.132335,1.13239,1.132215,1.132215
2019-07-01 15:02:00+00:00,eurusd,1.132215,1.13243,1.131335,1.132415
2019-07-01 15:03:00+00:00,eurusd,1.132415,1.13254,1.132315,1.13239
2019-07-01 15:04:00+00:00,eurusd,1.13239,1.13243,1.13214,1.1322
2019-07-01 15:05:00+00:00,eurusd,1.1322,1.13224,1.13201,1.132205
2019-07-01 15:06:00+00:00,eurusd,1.132205,1.132205,1.132,1.132035
2019-07-01 15:07:00+00:00,eurusd,1.132035,1.13213,1.131985,1.132035
2019-07-01 15:08:00+00:00,eurusd,1.132035,1.13224,1.13201,1.132155
2019-07-01 15:09:00+00:00,eurusd,1.132155,1.1323,1.132005,1.132115
2019-07-01 15:10:00+00:00,eurusd,1.13212,1.13213,1.13192,1.13194
2019-07-01 15:11:00+00:00,eurusd,1.13194,1.132035,1.1318,1.13197
2019-07-01 15:12:00+00:00,eurusd,1.13197,1.131995,1.13183,1.13188
2019-07-01 15:13:00+00:00,eurusd,1.13188,1.13198,1.13183,1.131955
2019-07-01 15:14:00+00:00,eurusd,1.131955,1.131985,1.131825,1.13185
2019-07-01 15:15:00+00:00,eurusd,1.13185,1.13185,1.131305,1.1315
2019-07-01 15:16:00+00:00,eurusd,1.1315,1.13167,1.131485,1.131595
2019-07-01 15:17:00+00:00,eurusd,1.131595,1.131635,1.1313,1.1313
2019-07-01 15:18:00+00:00,eurusd,1.1313,1.13151,1.13122,1.13144
2019-07-01 15:19:00+00:00,eurusd,1.13144,1.1316,1.13136,1.131395
2019-07-01 15:20:00+00:00,eurusd,1.13141,1.13164,1.13139,1.131585
2019-07-01 15:21:00+00:00,eurusd,1.131585,1.131585,1.131415,1.13144
2019-07-01 15:22:00+00:00,eurusd,1.13144,1.13144,1.131325,1.131375
2019-07-01 15:23:00+00:00,eurusd,1.131375,1.13164,1.13135,1.131545
2019-07-01 15:24:00+00:00,eurusd,1.131545,1.13155,1.131355,1.13141
2019-07-01 15:25:00+00:00,eurusd,1.13141,1.13156,1.13134,1.13151
2019-07-01 15:26:00+00:00,eurusd,1.13151,1.131665,1.13151,1.13163
2019-07-01 15:27:00+00:00,eurusd,1.131625,1.13173,1.131425,1.13158
2019-07-01 15:28:00+00:00,eurusd,1.13158,1.131665,1.131465,1.13161
2019-07-01 15:29:00+00:00,eurusd,1.13161,1.13166,1.13145,1.1315
2019-07-01 15:30:00+00:00,eurusd,1.1315,1.13166,1.13143,1.13165
2019-07-01 15:31:00+00:00,eurusd,1.131655,1.131655,1.13153,1.13159
2019-07-01 15:32:00+00:00,eurusd,1.13159,1.13159,1.131355,1.131455
2019-07-01 15:33:00+00:00,eurusd,1.131455,1.131455,1.13134,1.13134
2019-07-01 15:34:00+00:00,eurusd,1.131345,1.131345,1.131075,1.13115
2019-07-01 15:35:00+00:00,eurusd,1.13115,1.131325,1.130925,1.131235
2019-07-01 15:36:00+00:00,eurusd,1.131235,1.131305,1.13106,1.1312
2019-07-01 15:37:00+00:00,eurusd,1.1312,1.131335,1.131155,1.13124
2019-07-01 15:38:00+00:00,eurusd,1.13123,1.131295,1.131125,1.13123
2019-07-01 15:39:00+00:00,eurusd,1.13123,1.131255,1.131185,1.13119
2019-07-01 15:40:00+00:00,eurusd,1.13119,1.13119,1.130855,1.130885
2019-07-01 15:41:00+00:00,eurusd,1.130885,1.130885,1.130675,1.130705
2019-07-01 15:42:00+00:00,eurusd,1.130705,1.130835,1.13068,1.13074
2019-07-01 15:43:00+00:00,eurusd,1.13074,1.13074,1.13042,1.13051
2019-07-01 15:44:00+00:00,eurusd,1.130535,1.13073,1.13042,1.13058
2019-07-01 15:45:00+00:00,eurusd,1.13058,1.130675,1.130575,1.130635
2019-07-01 15:46:00+00:00,eurusd,1.130665,1.130915,1.13063,1.130885
2019-07-01 15:47:00+00:00,eurusd,1.130885,1.130975,1.13084,1.130855
2019-07-01 15:48:00+00:00,eurusd,1.130855,1.13087,1.13063,1.13063
2019-07-01 15:49:00+00:00,eurusd,1.13063,1.1308,1.13057,1.130745
2019-07-01 15:50:00+00:00,eurusd,1.130745,1.130865,1.130745,1.13077
2019-07-01 15:51:00+00:00,eurusd,1.13077,1.130795,1.130695,1.13073
2019-07-01 15:52:00+00:00,eurusd,1.13073,1.13073,1.130445,1.13059
2019-07-01 15:53:00+00:00,eurusd,1.13059,1.13066,1.13043,1.13058
2019-07-01 15:54:00+00:00,eurusd,1.13058,1.130665,1.1305,1.13065
2019-07-01 15:55:00+00:00,eurusd,1.13065,1.130775,1.1306,1.13069
2019-07-01 15:56:00+00:00,eurusd,1.13071,1.130765,1.13063,1.13072
2019-07-01 15:57:00+00:00,eurusd,1.13072,1.130725,1.13043,1.13043
2019-07-01 15:58:00+00:00,eurusd,1.13043,1.13062,1.1304,1.13053
2019-07-01 15:59:00+00:00,eurusd,1.13053,1.130785,1.130505,1.13068
2019-07-01 16:00:00+00:00,eurusd,1.13068,1.13085,1.13062,1.13067
2019-07-01 16:01:00+00:00,eurusd,1.13067,1.130695,1.130445,1.13048
2019-07-01 16:02:00+00:00,eurusd,1.13048,1.130625,1.13042,1.13053
2019-07-01 16:03:00+00:00,eurusd,1.13053,1.13059,1.13043,1.13055
2019-07-01 16:04:00+00:00,eurusd,1.130525,1.130605,1.1305,1.13054
2019-07-01 16:05:00+00:00,eurusd,1.13054,1.13054,1.13024,1.130335
2019-07-01 16:06:00+00:00,eurusd,1.1304,1.130525,1.13025,1.13036
2019-07-01 16:07:00+00:00,eurusd,1.130375,1.13041,1.13025,1.130385
2019-07-01 16:08:00+00:00,eurusd,1.130385,1.130565,1.130375,1.13049
2019-07-01 16:09:00+00:00,eurusd,1.13049,1.13055,1.13045,1.13049
2019-07-01 16:10:00+00:00,eurusd,1.13049,1.1306,1.13046,1.13052
2019-07-01 16:11:00+00:00,eurusd,1.13052,1.130615,1.13028,1.130295
2019-07-01 16:12:00+00:00,eurusd,1.130295,1.13033,1.13019,1.130295
2019-07-01 16:13:00+00:00,eurusd,1.130295,1.13042,1.13021,1.130335
2019-07-01 16:14:00+00:00,eurusd,1.130335,1.13044,1.130195,1.13027
2019-07-01 16:15:00+00:00,eurusd,1.13027,1.130425,1.130245,1.130365
2019-07-01 16:16:00+00:00,eurusd,1.130365,1.13039,1.130145,1.130255
2019-07-01 16:17:00+00:00,eurusd,1.130255,1.13029,1.13018,1.13028
2019-07-01 16:18:00+00:00,eurusd,1.130265,1.13036,1.130185,1.130275
2019-07-01 16:19:00+00:00,eurusd,1.130275,1.130415,1.130265,1.130315
2019-07-01 16:20:00+00:00,eurusd,1.1303,1.13058,1.1303,1.130405
2019-07-01 16:21:00+00:00,eurusd,1.130405,1.13049,1.130305,1.130305
2019-07-01 16:22:00+00:00,eurusd,1.130365,1.13046,1.130295,1.130335
2019-07-01 16:23:00+00:00,eurusd,1.130335,1.13041,1.13022,1.130315
2019-07-01 16:24:00+00:00,eurusd,1.130315,1.130415,1.130315,1.13038
2019-07-01 16:25:00+00:00,eurusd,1.13038,1.13052,1.130355,1.130415
2019-07-01 16:26:00+00:00,eurusd,1.13042,1.13046,1.130375,1.13041
2019-07-01 16:27:00+00:00,eurusd,1.13042,1.13042,1.13031,1.13031
2019-07-01 16:28:00+00:00,eurusd,1.13031,1.13031,1.12987,1.129975
2019-07-01 16:29:00+00:00,eurusd,1.12999,1.13006,1.12992,1.13004
2019-07-01 16:30:00+00:00,eurusd,1.13004,1.13013,1.129935,1.130105
2019-07-01 16:31:00+00:00,eurusd,1.130105,1.130105,1.130045,1.13005
2019-07-01 16:32:00+00:00,eurusd,1.13005,1.13019,1.129885,1.130005
2019-07-01 16:33:00+00:00,eurusd,1.13002,1.130055,1.12963,1.129885
2019-07-01 16:34:00+00:00,eurusd,1.129885,1.129935,1.12978,1.129855
2019-07-01 16:35:00+00:00,eurusd,1.129855,1.129875,1.129635,1.12964
2019-07-01 16:36:00+00:00,eurusd,1.12964,1.1298,1.129635,1.129655
2019-07-01 16:37:00+00:00,eurusd,1.12965,1.129705,1.129285,1.12945
2019-07-01 16:38:00+00:00,eurusd,1.12947,1.129775,1.12947,1.129695
2019-07-01 16:39:00+00:00,eurusd,1.129695,1.12971,1.12962,1.129625
2019-07-01 16:40:00+00:00,eurusd,1.129625,1.12988,1.129475,1.129755
2019-07-01 16:41:00+00:00,eurusd,1.129755,1.129825,1.12972,1.129785
2019-07-01 16:42:00+00:00,eurusd,1.129785,1.1299,1.129785,1.12986
2019-07-01 16:43:00+00:00,eurusd,1.12986,1.1299,1.12985,1.12987
2019-07-01 16:44:00+00:00,eurusd,1.12987,1.12989,1.129825,1.129825
2019-07-01 16:45:00+00:00,eurusd,1.129825,1.129825,1.12963,1.12963
2019-07-01 16:46:00+00:00,eurusd,1.12967,1.129745,1.12962,1.12974
2019-07-01 16:47:00+00:00,eurusd,1.12974,1.1299,1.129695,1.1299
2019-07-01 16:48:00+00:00,eurusd,1.12982,1.129845,1.12975,1.12976
2019-07-01 16:49:00+00:00,eurusd,1.12977,1.13018,1.129755,1.129825
2019-07-01 16:50:00+00:00,eurusd,1.12983,1.129845,1.129615,1.129685
2019-07-01 16:51:00+00:00,eurusd,1.129685,1.129685,1.129335,1.12954
2019-07-01 16:52:00+00:00,eurusd,1.12954,1.129585,1.129465,1.12957
2019-07-01 16:53:00+00:00,eurusd,1.12957,1.1296,1.12944,1.12958
2019-07-01 16:54:00+00:00,eurusd,1.12958,1.12958,1.129415,1.12948
2019-07-01 16:55:00+00:00,eurusd,1.12948,1.12968,1.12948,1.129495
2019-07-01 16:56:00+00:00,eurusd,1.129495,1.12953,1.12939,1.12944
2019-07-01 16:57:00+00:00,eurusd,1.12944,1.12955,1.12936,1.12944
2019-07-01 16:58:00+00:00,eurusd,1.12944,1.129485,1.129165,1.12933
2019-07-01 16:59:00+00:00,eurusd,1.12933,1.12943,1.129325,1.12943
2019-07-01 17:00:00+00:00,eurusd,1.12943,1.12945,1.12923,1.129345
2019-07-01 17:01:00+00:00,eurusd,1.129345,1.129345,1.129045,1.129305
2019-07-01 17:02:00+00:00,eurusd,1.12929,1.12946,1.129245,1.12946
2019-07-01 17:03:00+00:00,eurusd,1.12947,1.129545,1.12928,1.12928
2019-07-01 17:04:00+00:00,eurusd,1.129255,1.129265,1.12903,1.129185
2019-07-01 17:05:00+00:00,eurusd,1.129185,1.12925,1.12904,1.12905
2019-07-01 17:06:00+00:00,eurusd,1.12905,1.129085,1.128955,1.12907
2019-07-01 17:07:00+00:00,eurusd,1.12907,1.129145,1.129045,1.12914
2019-07-01 17:08:00+00:00,eurusd,1.12914,1.129305,1.129125,1.1293
2019-07-01 17:09:00+00:00,eurusd,1.1293,1.129405,1.12893,1.12904
2019-07-01 17:10:00+00:00,eurusd,1.12904,1.129365,1.12894,1.12898
2019-07-01 17:11:00+00:00,eurusd,1.12898,1.129095,1.128915,1.129055
2019-07-01 17:12:00+00:00,eurusd,1.12903,1.129155,1.129,1.12912
2019-07-01 17:13:00+00:00,eurusd,1.12912,1.12933,1.12906,1.129115
2019-07-01 17:14:00+00:00,eurusd,1.129115,1.12918,1.129065,1.12914
2019-07-01 17:15:00+00:00,eurusd,1.12914,1.12915,1.12895,1.12907
2019-07-01 17:16:00+00:00,eurusd,1.129055,1.12906,1.128885,1.12897
2019-07-01 17:17:00+00:00,eurusd,1.12897,1.12907,1.128965,1.129005
2019-07-01 17:18:00+00:00,eurusd,1.128995,1.12912,1.128915,1.129005
2019-07-01 17:19:00+00:00,eurusd,1.129005,1.129215,1.128925,1.1291
2019-07-01 17:20:00+00:00,eurusd,1.1291,1.129195,1.128935,1.128985
2019-07-01 17:21:00+00:00,eurusd,1.128985,1.129085,1.128975,1.129055
2019-07-01 17:22:00+00:00,eurusd,1.129055,1.129195,1.129045,1.12913
2019-07-01 17:23:00+00:00,eurusd,1.12913,1.12925,1.12909,1.129095
2019-07-01 17:24:00+00:00,eurusd,1.12909,1.129235,1.129,1.1291
2019-07-01 17:25:00+00:00,eurusd,1.1291,1.129145,1.12894,1.129065
2019-07-01 17:26:00+00:00,eurusd,1.129065,1.12914,1.128975,1.12908
2019-07-01 17:27:00+00:00,eurusd,1.12908,1.129245,1.12907,1.1291
2019-07-01 17:28:00+00:00,eurusd,1.12909,1.129255,1.129085,1.129105
2019-07-01 17:29:00+00:00,eurusd,1.129105,1.12919,1.129075,1.129105
2019-07-01 17:30:00+00:00,eurusd,1.129105,1.129135,1.12882,1.128885
2019-07-01 17:31:00+00:00,eurusd,1.128885,1.128905,1.12867,1.128775
2019-07-01 17:32:00+00:00,eurusd,1.128775,1.128875,1.128655,1.1288
2019-07-01 17:33:00+00:00,eurusd,1.1288,1.12884,1.12877,1.128785
2019-07-01 17:34:00+00:00,eurusd,1.128785,1.12882,1.128715,1.128735
2019-07-01 17:35:00+00:00,eurusd,1.128735,1.128755,1.128625,1.128675
2019-07-01 17:36:00+00:00,eurusd,1.128675,1.128695,1.12856,1.128645
2019-07-01 17:37:00+00:00,eurusd,1.128665,1.12869,1.128585,1.128625
2019-07-01 17:38:00+00:00,eurusd,1.128605,1.12878,1.128525,1.128725
2019-07-01 17:39:00+00:00,eurusd,1.128725,1.128735,1.128625,1.12865
2019-07-01 17:40:00+00:00,eurusd,1.12865,1.12865,1.128525,1.128535
2019-07-01 17:41:00+00:00,eurusd,1.128535,1.12855,1.12824,1.12833
2019-07-01 17:42:00+00:00,eurusd,1.12833,1.128535,1.12833,1.12844
2019-07-01 17:43:00+00:00,eurusd,1.12844,1.12856,1.12843,1.12846
2019-07-01 17:44:00+00:00,eurusd,1.128445,1.12853,1.128425,1.128505
2019-07-01 17:45:00+00:00,eurusd,1.12849,1.12849,1.12842,1.12846
2019-07-01 17:46:00+00:00,eurusd,1.12847,1.12849,1.12842,1.12842
2019-07-01 17:47:00+00:00,eurusd,1.12842,1.12843,1.12836,1.12837
2019-07-01 17:48:00+00:00,eurusd,1.128385,1.128495,1.12838,1.128385
2019-07-01 17:49:00+00:00,eurusd,1.128385,1.12843,1.12837,1.1284
2019-07-01 17:50:00+00:00,eurusd,1.1284,1.128505,1.128385,1.128505
2019-07-01 17:51:00+00:00,eurusd,1.128495,1.128495,1.12836,1.128435
2019-07-01 17:52:00+00:00,eurusd,1.128435,1.128495,1.12841,1.12843
2019-07-01 17:53:00+00:00,eurusd,1.12843,1.12855,1.128395,1.12855
2019-07-01 17:54:00+00:00,eurusd,1.12855,1.12855,1.128225,1.12829
2019-07-01 17:55:00+00:00,eurusd,1.128315,1.128345,1.12821,1.128285
2019-07-01 17:56:00+00:00,eurusd,1.128265,1.128425,1.12823,1.12842
2019-07-01 17:57:00+00:00,eurusd,1.12843,1.128505,1.128325,1.128325
2019-07-01 17:58:00+00:00,eurusd,1.128325,1.12837,1.12812,1.12828
2019-07-01 17:59:00+00:00,eurusd,1.12828,1.128375,1.12813,1.128355
2019-07-01 18:00:00+00:00,eurusd,1.128355,1.128525,1.128185,1.12829
2019-07-01 18:01:00+00:00,eurusd,1.12828,1.128355,1.128215,1.128325
2019-07-01 18:02:00+00:00,eurusd,1.128315,1.12833,1.12822,1.12828
2019-07-01 18:03:00+00:00,eurusd,1.12828,1.128495,1.12828,1.128495
2019-07-01 18:04:00+00:00,eurusd,1.128495,1.128495,1.12829,1.128325
2019-07-01 18:05:00+00:00,eurusd,1.128325,1.12845,1.128315,1.12839
2019-07-01 18:06:00+00:00,eurusd,1.12838,1.128415,1.128265,1.12841
2019-07-01 18:07:00+00:00,eurusd,1.12841,1.12857,1.12836,1.12845
2019-07-01 18:08:00+00:00,eurusd,1.12845,1.12853,1.128145,1.128145
2019-07-01 18:09:00+00:00,eurusd,1.128145,1.128615,1.128145,1.128535
2019-07-01 18:10:00+00:00,eurusd,1.128535,1.12871,1.12852,1.12869
2019-07-01 18:11:00+00:00,eurusd,1.12869,1.12879,1.128635,1.12865
2019-07-01 18:12:00+00:00,eurusd,1.12865,1.12872,1.128565,1.128665
2019-07-01 18:13:00+00:00,eurusd,1.128665,1.128695,1.12857,1.128575
2019-07-01 18:14:00+00:00,eurusd,1.128575,1.12861,1.12851,1.128515
2019-07-01 18:15:00+00:00,eurusd,1.12851,1.12853,1.128395,1.128475
2019-07-01 18:16:00+00:00,eurusd,1.128475,1.128585,1.12845,1.12845
2019-07-01 18:17:00+00:00,eurusd,1.128445,1.128515,1.12839,1.12844
2019-07-01 18:18:00+00:00,eurusd,1.12844,1.12861,1.12844,1.128545
2019-07-01 18:19:00+00:00,eurusd,1.128545,1.128595,1.128525,1.12855
2019-07-01 18:20:00+00:00,eurusd,1.12855,1.12862,1.128395,1.128545
2019-07-01 18:21:00+00:00,eurusd,1.128545,1.12865,1.12845,1.12858
2019-07-01 18:22:00+00:00,eurusd,1.12858,1.12865,1.12853,1.128565
2019-07-01 18:23:00+00:00,eurusd,1.128565,1.128615,1.128505,1.12858
2019-07-01 18:24:00+00:00,eurusd,1.12858,1.1286,1.128465,1.128545
2019-07-01 18:25:00+00:00,eurusd,1.128545,1.128615,1.12843,1.128475
2019-07-01 18:26:00+00:00,eurusd,1.128475,1.128565,1.128445,1.12848
2019-07-01 18:27:00+00:00,eurusd,1.12848,1.12882,1.128475,1.12853
2019-07-01 18:28:00+00:00,eurusd,1.128525,1.12863,1.12852,1.128595
2019-07-01 18:29:00+00:00,eurusd,1.128595,1.128745,1.128555,1.12865
2019-07-01 18:30:00+00:00,eurusd,1.12865,1.12882,1.128645,1.128725
2019-07-01 18:31:00+00:00,eurusd,1.128725,1.128765,1.128665,1.128685
2019-07-01 18:32:00+00:00,eurusd,1.128685,1.128785,1.128645,1.1287
2019-07-01 18:33:00+00:00,eurusd,1.1287,1.128805,1.12855,1.128665
2019-07-01 18:34:00+00:00,eurusd,1.12867,1.12868,1.12858,1.12858
2019-07-01 18:35:00+00:00,eurusd,1.12858,1.128675,1.128575,1.128575
2019-07-01 18:36:00+00:00,eurusd,1.12858,1.12866,1.12848,1.128495
2019-07-01 18:37:00+00:00,eurusd,1.128495,1.12869,1.12849,1.128635
2019-07-01 18:38:00+00:00,eurusd,1.128635,1.128695,1.12861,1.12868
2019-07-01 18:39:00+00:00,eurusd,1.12868,1.128775,1.12848,1.128575
2019-07-01 18:40:00+00:00,eurusd,1.128575,1.128625,1.128485,1.128605
2019-07-01 18:41:00+00:00,eurusd,1.128605,1.12861,1.128475,1.12849
2019-07-01 18:42:00+00:00,eurusd,1.12849,1.12855,1.128475,1.128475
2019-07-01 18:43:00+00:00,eurusd,1.128475,1.128555,1.12837,1.12848
2019-07-01 18:44:00+00:00,eurusd,1.12848,1.12855,1.128395,1.128395
2019-07-01 18:45:00+00:00,eurusd,1.128395,1.128415,1.12834,1.128365
2019-07-01 18:46:00+00:00,eurusd,1.128365,1.128365,1.12823,1.128255
2019-07-01 18:47:00+00:00,eurusd,1.128255,1.12846,1.12822,1.12834
2019-07-01 18:48:00+00:00,eurusd,1.12834,1.12837,1.128315,1.12833
2019-07-01 18:49:00+00:00,eurusd,1.12833,1.12838,1.12833,1.12833
2019-07-01 18:50:00+00:00,eurusd,1.12833,1.128465,1.1283,1.128465
2019-07-01 18:51:00+00:00,eurusd,1.128465,1.128465,1.128335,1.1284
2019-07-01 18:52:00+00:00,eurusd,1.1284,1.128545,1.12839,1.128465
2019-07-01 18:53:00+00:00,eurusd,1.12847,1.128565,1.128435,1.12853
2019-07-01 18:54:00+00:00,eurusd,1.12853,1.12862,1.12841,1.128485
2019-07-01 18:55:00+00:00,eurusd,1.128485,1.12851,1.12838,1.128465
2019-07-01 18:56:00+00:00,eurusd,1.128465,1.128535,1.128385,1.12853
2019-07-01 18:57:00+00:00,eurusd,1.12853,1.128585,1.128475,1.12851
2019-07-01 18:58:00+00:00,eurusd,1.128515,1.128515,1.128425,1.128495
2019-07-01 18:59:00+00:00,eurusd,1.128495,1.12862,1.128435,1.12853
2019-07-01 19:00:00+00:00,eurusd,1.12853,1.128685,1.12845,1.12858
2019-07-01 19:01:00+00:00,eurusd,1.12858,1.128675,1.12857,1.128625
2019-07-01 19:02:00+00:00,eurusd,1.128625,1.128675,1.12857,1.12865
2019-07-01 19:03:00+00:00,eurusd,1.12865,1.12879,1.12865,1.128685
2019-07-01 19:04:00+00:00,eurusd,1.12869,1.128715,1.128555,1.128685
2019-07-01 19:05:00+00:00,eurusd,1.128685,1.12879,1.12861,1.128695
2019-07-01 19:06:00+00:00,eurusd,1.128685,1.128725,1.12859,1.12872
2019-07-01 19:07:00+00:00,eurusd,1.12872,1.128785,1.128685,1.128785
2019-07-01 19:08:00+00:00,eurusd,1.128785,1.128835,1.12869,1.128805
2019-07-01 19:09:00+00:00,eurusd,1.128785,1.128785,1.128655,1.128735
2019-07-01 19:10:00+00:00,eurusd,1.128735,1.12874,1.128695,1.1287
2019-07-01 19:11:00+00:00,eurusd,1.1287,1.128715,1.128585,1.128685
2019-07-01 19:12:00+00:00,eurusd,1.128685,1.12874,1.128675,1.1287
2019-07-01 19:13:00+00:00,eurusd,1.1287,1.128715,1.128625,1.12867
2019-07-01 19:14:00+00:00,eurusd,1.12867,1.128785,1.12856,1.128705
2019-07-01 19:15:00+00:00,eurusd,1.128705,1.1288,1.128685,1.12873
2019-07-01 19:16:00+00:00,eurusd,1.12873,1.12877,1.128685,1.128735
2019-07-01 19:17:00+00:00,eurusd,1.128725,1.12876,1.128685,1.12872
2019-07-01 19:18:00+00:00,eurusd,1.12872,1.12872,1.12871,1.12871
2019-07-01 19:19:00+00:00,eurusd,1.12871,1.128775,1.128695,1.12871
2019-07-01 19:20:00+00:00,eurusd,1.12872,1.1288,1.128665,1.12875
2019-07-01 19:21:00+00:00,eurusd,1.12875,1.12882,1.128685,1.12879
2019-07-01 19:22:00+00:00,eurusd,1.1288,1.12889,1.12875,1.1288
2019-07-01 19:23:00+00:00,eurusd,1.1288,1.12887,1.128735,1.128785
2019-07-01 19:24:00+00:00,eurusd,1.128785,1.12886,1.12868,1.12868
2019-07-01 19:25:00+00:00,eurusd,1.12868,1.128755,1.12868,1.12873
2019-07-01 19:26:00+00:00,eurusd,1.12878,1.128805,1.12875,1.12876
2019-07-01 19:27:00+00:00,eurusd,1.12876,1.12882,1.128755,1.12879
2019-07-01 19:28:00+00:00,eurusd,1.12879,1.12887,1.128685,1.128865
2019-07-01 19:29:00+00:00,eurusd,1.128865,1.128955,1.12881,1.12887
2019-07-01 19:30:00+00:00,eurusd,1.12887,1.12887,1.12876,1.12885
2019-07-01 19:31:00+00:00,eurusd,1.128915,1.128925,1.128795,1.1288
2019-07-01 19:32:00+00:00,eurusd,1.1288,1.128925,1.128705,1.128785
2019-07-01 19:33:00+00:00,eurusd,1.12879,1.128865,1.12879,1.128815
2019-07-01 19:34:00+00:00,eurusd,1.12882,1.128905,1.12882,1.12889
2019-07-01 19:35:00+00:00,eurusd,1.12889,1.128925,1.12889,1.12891
2019-07-01 19:36:00+00:00,eurusd,1.12891,1.12891,1.128785,1.12881
2019-07-01 19:37:00+00:00,eurusd,1.12881,1.12884,1.12872,1.1288
2019-07-01 19:38:00+00:00,eurusd,1.1288,1.128875,1.12869,1.128775
2019-07-01 19:39:00+00:00,eurusd,1.128775,1.128775,1.128675,1.12869
2019-07-01 19:40:00+00:00,eurusd,1.12872,1.12874,1.12861,1.12871
2019-07-01 19:41:00+00:00,eurusd,1.12871,1.12877,1.12871,1.12876
2019-07-01 19:42:00+00:00,eurusd,1.12876,1.12882,1.128735,1.12875
2019-07-01 19:43:00+00:00,eurusd,1.12875,1.12876,1.128665,1.128715
2019-07-01 19:44:00+00:00,eurusd,1.128715,1.12875,1.128695,1.12874
2019-07-01 19:45:00+00:00,eurusd,1.12874,1.12874,1.128695,1.12872
2019-07-01 19:46:00+00:00,eurusd,1.12872,1.12873,1.12868,1.128705
2019-07-01 19:47:00+00:00,eurusd,1.128705,1.12877,1.128695,1.12873
2019-07-01 19:48:00+00:00,eurusd,1.128745,1.12877,1.128675,1.128675
2019-07-01 19:49:00+00:00,eurusd,1.128675,1.12874,1.12867,1.12871
2019-07-01 19:50:00+00:00,eurusd,1.12872,1.128825,1.12872,1.12875
2019-07-01 19:51:00+00:00,eurusd,1.12875,1.12877,1.12869,1.12877
2019-07-01 19:52:00+00:00,eurusd,1.128765,1.128775,1.128615,1.12876
2019-07-01 19:53:00+00:00,eurusd,1.12877,1.12882,1.128665,1.128705
2019-07-01 19:54:00+00:00,eurusd,1.128705,1.128825,1.12861,1.1287
2019-07-01 19:55:00+00:00,eurusd,1.1287,1.12882,1.12869,1.128725
2019-07-01 19:56:00+00:00,eurusd,1.128725,1.12876,1.128725,1.12876
2019-07-01 19:57:00+00:00,eurusd,1.12876,1.1288,1.12872,1.128725
2019-07-01 19:58:00+00:00,eurusd,1.128705,1.128785,1.12859,1.1287
2019-07-01 19:59:00+00:00,eurusd,1.1287,1.12879,1.128685,1.12873
2019-07-01 20:00:00+00:00,eurusd,1.12873,1.12875,1.12851,1.128545
2019-07-01 20:01:00+00:00,eurusd,1.128545,1.12871,1.128545,1.12863
2019-07-01 20:02:00+00:00,eurusd,1.12863,1.128635,1.128535,1.12857
