Open,High,Low,Close,Volume
1.10021,1.10021,1.10005,1.10007,0.0
1.10008,1.10015,1.10005,1.10009,0.0
1.10009,1.10011,1.09996,1.10003,0.0
1.10004,1.10005,1.09984,1.09996,0.0
1.09997,1.10009,1.09994,1.10006,0.0
1.10006,1.10006,1.09974,1.09975,0.0
1.09975,1.09982,1.09968,1.09969,0.0
1.09971,1.09981,1.09958,1.09959,0.0
1.0996,1.09967,1.09952,1.09963,0.0
1.09964,1.09964,1.09933,1.09934,0.0
1.09933,1.09989,1.09928,1.09987,0.0
1.09987,1.10006,1.09975,1.09976,0.0
1.09975,1.09976,1.09968,1.09976,0.0
1.09976,1.09986,1.09958,1.09979,0.0
1.09978,1.0998,1.09949,1.09955,0.0
1.09956,1.09967,1.09948,1.09948,0.0
1.09949,1.09956,1.09938,1.09954,0.0
1.09954,1.0996,1.09926,1.09944,0.0
1.09944,1.09957,1.09938,1.09946,0.0
1.09945,1.09945,1.09926,1.0994,0.0
1.09939,1.09939,1.09928,1.0993,0.0
1.09931,1.09936,1.09913,1.09923,0.0
1.09923,1.09955,1.09923,1.09946,0.0
1.09947,1.09956,1.09947,1.09956,0.0
1.09957,1.10016,1.09951,1.10015,0.0
1.10015,1.10017,1.09981,1.09984,0.0
1.09984,1.10014,1.09983,1.10014,0.0
1.10014,1.10019,1.1,1.10007,0.0
1.10008,1.1005,1.10008,1.10045,0.0
1.10046,1.1005,1.10039,1.10044,0.0
1.10043,1.1006,1.10043,1.10044,0.0
1.10045,1.10062,1.10034,1.10043,0.0
1.10044,1.10094,1.10044,1.10093,0.0
1.10093,1.10132,1.10092,1.10131,0.0
1.10131,1.10175,1.10129,1.10156,0.0
1.10156,1.10196,1.10149,1.10193,0.0
1.10193,1.102,1.10182,1.10191,0.0
1.10191,1.10198,1.1016,1.10161,0.0
1.1016,1.10177,1.10151,1.1016,0.0
1.10158,1.10195,1.10149,1.10195,0.0
1.10196,1.10197,1.10163,1.10169,0.0
1.10168,1.10212,1.10164,1.10211,0.0
1.10211,1.10247,1.10195,1.1024,0.0
1.1024,1.10263,1.10223,1.10229,0.0
1.10229,1.10229,1.10185,1.10194,0.0
1.10193,1.10246,1.10193,1.10245,0.0
1.10244,1.1028,1.1024,1.10271,0.0
1.10271,1.10273,1.1024,1.1025,0.0
1.1025,1.10266,1.1023,1.1023,0.0
1.10229,1.1024,1.10228,1.10234,0.0
1.10235,1.10262,1.10231,1.10261,0.0
1.10261,1.10278,1.10249,1.10277,0.0
1.10276,1.10277,1.10249,1.10264,0.0
1.10264,1.10269,1.10238,1.10248,0.0
1.10248,1.10253,1.10221,1.10223,0.0
1.10224,1.10224,1.10187,1.10189,0.0
1.10188,1.10203,1.10142,1.10143,0.0
1.10143,1.10165,1.10126,1.10164,0.0
1.10164,1.10169,1.10134,1.10139,0.0
1.1014,1.10159,1.10138,1.10157,0.0
1.10155,1.10161,1.1013,1.10134,0.0
1.10135,1.10158,1.10128,1.10154,0.0
1.10154,1.10196,1.1015,1.10195,0.0
1.10195,1.10203,1.10158,1.10179,0.0
1.10179,1.10194,1.10174,1.10175,0.0
1.10175,1.10178,1.10159,1.1017,0.0
1.1017,1.10181,1.10168,1.10175,0.0
1.10176,1.10198,1.10172,1.10198,0.0
1.10199,1.10216,1.10197,1.10215,0.0
1.10215,1.10223,1.10189,1.10192,0.0
1.10192,1.10222,1.1018,1.1022,0.0
1.10221,1.10239,1.10214,1.10236,0.0
1.10236,1.10249,1.1022,1.10229,0.0
1.1023,1.10249,1.10225,1.10246,0.0
1.10246,1.10256,1.10235,1.10256,0.0
1.10255,1.10268,1.10251,1.10251,0.0
1.10252,1.1026,1.10251,1.10257,0.0
1.1026,1.10277,1.10259,1.10273,0.0
1.10272,1.10296,1.10265,1.10286,0.0
1.10287,1.1029,1.10269,1.10274,0.0
1.10275,1.10288,1.10273,1.1028,0.0
1.10281,1.10306,1.10278,1.10306,0.0
1.10307,1.10324,1.10304,1.10304,0.0
1.10306,1.1034,1.10302,1.1034,0.0
1.1034,1.10343,1.10298,1.10303,0.0
1.10303,1.10325,1.10289,1.10312,0.0
1.10313,1.10328,1.10293,1.10296,0.0
1.10296,1.10317,1.10294,1.10317,0.0
1.10318,1.10337,1.10318,1.10325,0.0
1.10326,1.10344,1.10324,1.10336,0.0
1.10336,1.10339,1.10321,1.10334,0.0
1.10334,1.1035,1.10333,1.10349,0.0
1.10349,1.10386,1.10349,1.10384,0.0
1.10384,1.10384,1.10366,1.10369,0.0
1.10368,1.10379,1.10359,1.10379,0.0
1.1038,1.10435,1.1038,1.10432,0.0
1.10431,1.10446,1.1043,1.10445,0.0
1.10445,1.10458,1.10433,1.10456,0.0
1.10458,1.1047,1.10454,1.1047,0.0
1.10468,1.10481,1.10464,1.10481,0.0
1.10481,1.10489,1.10456,1.10459,0.0
1.1046,1.10462,1.10446,1.10456,0.0
1.10456,1.10456,1.10431,1.10437,0.0
1.10436,1.10436,1.10406,1.10407,0.0
1.10409,1.10434,1.10408,1.10433,0.0
1.10434,1.10435,1.10405,1.10405,0.0
1.10406,1.10411,1.10395,1.10409,0.0
1.10408,1.1041,1.10374,1.10384,0.0
1.10383,1.10395,1.1037,1.10391,0.0
1.10392,1.10397,1.10386,1.10387,0.0
1.10387,1.10405,1.10382,1.10405,0.0
1.10405,1.10418,1.10399,1.10418,0.0
1.10418,1.10442,1.10411,1.10442,0.0
1.10442,1.10463,1.10442,1.10458,0.0
1.10458,1.10476,1.10456,1.10473,0.0
1.10473,1.10488,1.10471,1.10483,0.0
1.10482,1.10483,1.10469,1.10473,0.0
1.10472,1.10483,1.10461,1.10482,0.0
1.10482,1.1049,1.10477,1.10483,0.0
1.10482,1.10486,1.10479,1.10483,0.0
1.10485,1.10489,1.10459,1.10465,0.0
1.10467,1.10481,1.10455,1.10469,0.0
1.10469,1.10487,1.10469,1.10479,0.0
1.10479,1.10485,1.10474,1.10482,0.0
1.10482,1.10528,1.1048,1.10519,0.0
1.10518,1.10527,1.10508,1.10508,0.0
1.1051,1.1053,1.10499,1.105,0.0
1.10499,1.10501,1.10454,1.1047,0.0
1.10469,1.10472,1.10443,1.10445,0.0
1.10445,1.10447,1.10431,1.10432,0.0
1.10432,1.10432,1.10402,1.10406,0.0
1.10405,1.10412,1.10387,1.10399,0.0
1.10401,1.10437,1.10382,1.10383,0.0
1.10383,1.10403,1.10378,1.10402,0.0
1.10403,1.10411,1.10376,1.10379,0.0
1.10378,1.10393,1.10374,1.10388,0.0
1.10388,1.10411,1.10387,1.10407,0.0
1.10408,1.10414,1.10398,1.10406,0.0
1.10405,1.10428,1.10402,1.10423,0.0
1.10422,1.10444,1.10422,1.10437,0.0
1.10438,1.10441,1.10432,1.10439,0.0
1.10439,1.10448,1.10438,1.10446,0.0
1.10446,1.10446,1.10428,1.10444,0.0
1.10443,1.10468,1.10443,1.10446,0.0
1.10446,1.10446,1.10425,1.10437,0.0
1.10436,1.10449,1.10429,1.10438,0.0
1.10437,1.10439,1.10404,1.10405,0.0
1.10404,1.10408,1.10354,1.10357,0.0
1.10355,1.10365,1.10336,1.10344,0.0
1.10343,1.10353,1.1032,1.10352,0.0
1.10352,1.10365,1.10334,1.10336,0.0
1.10335,1.10353,1.10326,1.10351,0.0
1.10352,1.10357,1.1034,1.10342,0.0
1.10342,1.10353,1.10335,1.10348,0.0
1.10349,1.10372,1.10347,1.1036,0.0
1.10359,1.10365,1.10351,1.10357,0.0
1.10357,1.10365,1.10354,1.1036,0.0
1.10361,1.1038,1.10361,1.10376,0.0
1.10378,1.1039,1.10374,1.10386,0.0
1.10386,1.10405,1.10385,1.10405,0.0
1.10406,1.10423,1.10394,1.10421,0.0
1.10421,1.10427,1.10407,1.10407,0.0
1.10407,1.10407,1.10386,1.104,0.0
1.10401,1.10401,1.10349,1.10351,0.0
1.10351,1.10354,1.10334,1.10335,0.0
1.10335,1.10337,1.10324,1.10328,0.0
1.10328,1.10341,1.10324,1.10338,0.0
1.10338,1.10338,1.10307,1.10307,0.0
1.10308,1.10312,1.10279,1.10284,0.0
1.10283,1.10294,1.10259,1.10268,0.0
1.10269,1.10321,1.10267,1.103,0.0
1.103,1.10301,1.1028,1.10283,0.0
1.10282,1.10316,1.1028,1.10292,0.0
1.1029,1.10292,1.1028,1.10291,0.0
1.1029,1.10302,1.10271,1.10296,0.0
1.10297,1.10299,1.1027,1.10273,0.0
1.10273,1.10274,1.10261,1.10267,0.0
1.10269,1.1027,1.10262,1.10265,0.0
1.10264,1.10309,1.10264,1.10308,0.0
1.10308,1.10327,1.10306,1.10321,0.0
1.10322,1.10338,1.10307,1.10337,0.0
1.10337,1.10343,1.10331,1.10335,0.0
1.10335,1.10335,1.10304,1.10304,0.0
1.10305,1.10313,1.10292,1.10298,0.0
1.10298,1.10307,1.10288,1.10293,0.0
1.10292,1.10299,1.1029,1.10298,0.0
1.10299,1.10309,1.10288,1.10306,0.0
1.10307,1.10315,1.10301,1.1031,0.0
1.1031,1.10314,1.10299,1.103,0.0
1.10301,1.10314,1.10298,1.1031,0.0
1.10311,1.10323,1.1031,1.10323,0.0
1.10322,1.1035,1.10322,1.1035,0.0
1.10349,1.10365,1.10346,1.10361,0.0
1.10362,1.10372,1.10355,1.10372,0.0
1.10374,1.10387,1.10371,1.10373,0.0
1.10372,1.10374,1.10358,1.10366,0.0
1.10367,1.10387,1.10366,1.10376,0.0
1.10376,1.10393,1.10376,1.10385,0.0
1.10384,1.10393,1.10377,1.10381,0.0
1.1038,1.10409,1.1038,1.10399,0.0
1.10397,1.10417,1.10396,1.10411,0.0
1.10411,1.10411,1.10365,1.10375,0.0
1.10376,1.10378,1.1035,1.10355,0.0
1.10356,1.1036,1.10334,1.1034,0.0
1.1034,1.1034,1.10322,1.1033,0.0
1.1033,1.10385,1.10329,1.10377,0.0
1.10378,1.104,1.10375,1.10391,0.0
1.10392,1.10405,1.10388,1.10401,0.0
1.10402,1.10413,1.10393,1.104,0.0
1.104,1.10406,1.10393,1.10402,0.0
1.10402,1.1042,1.10389,1.1042,0.0
1.10419,1.10422,1.10407,1.10422,0.0
1.10422,1.10422,1.10396,1.104,0.0
1.10399,1.10399,1.10349,1.1035,0.0
1.10352,1.10361,1.10338,1.1035,0.0
1.10352,1.10359,1.10332,1.10338,0.0
1.10336,1.10336,1.10314,1.10315,0.0
1.10315,1.10317,1.10284,1.10286,0.0
1.10285,1.103,1.1028,1.10295,0.0
1.10294,1.10299,1.10278,1.1028,0.0
1.10281,1.10291,1.10276,1.1029,0.0
1.10291,1.10323,1.1029,1.10323,0.0
1.10321,1.10326,1.10289,1.10294,0.0
1.10294,1.10298,1.10277,1.10278,0.0
1.10276,1.10299,1.10276,1.10298,0.0
1.10297,1.10297,1.10278,1.10285,0.0
1.10283,1.10285,1.10263,1.10267,0.0
1.10268,1.10273,1.10264,1.10268,0.0
1.10269,1.10275,1.10258,1.10259,0.0
1.10258,1.1026,1.10238,1.10243,0.0
1.10243,1.10245,1.10216,1.10223,0.0
1.10222,1.10224,1.10195,1.10213,0.0
1.10214,1.10216,1.10164,1.10168,0.0
1.10167,1.10169,1.10124,1.10132,0.0
1.10133,1.10136,1.10049,1.10056,0.0
1.10056,1.10132,1.10055,1.10132,0.0
1.10131,1.10131,1.10097,1.10119,0.0
1.10118,1.10122,1.10101,1.10116,0.0
1.10115,1.10125,1.10108,1.10125,0.0
1.10125,1.10129,1.10111,1.10128,0.0
1.10128,1.10138,1.10117,1.10122,0.0
1.10122,1.10126,1.101,1.10112,0.0
1.10112,1.10123,1.10108,1.1012,0.0
1.10121,1.10124,1.10106,1.10117,0.0
1.10118,1.10119,1.101,1.10102,0.0
1.10101,1.10101,1.10069,1.1007,0.0
1.10069,1.10078,1.1006,1.1006,0.0
1.10061,1.10063,1.10046,1.1006,0.0
1.10062,1.10065,1.10047,1.10047,0.0
1.10047,1.10053,1.10031,1.10031,0.0
1.10031,1.10064,1.10031,1.10055,0.0
1.10054,1.10093,1.10054,1.10093,0.0
1.10093,1.10098,1.1009,1.10097,0.0
1.10096,1.10097,1.10075,1.10093,0.0
1.10092,1.10093,1.10064,1.10076,0.0
1.10076,1.10076,1.10064,1.10065,0.0
1.10065,1.10066,1.10019,1.10022,0.0
1.10021,1.10027,1.09938,1.09944,0.0
1.09945,1.09946,1.0988,1.09885,0.0
1.09883,1.09937,1.09862,1.09936,0.0
1.09936,1.09963,1.09936,1.09957,0.0
1.09956,1.09957,1.099,1.09903,0.0
1.09902,1.09915,1.09874,1.09879,0.0
1.0988,1.09934,1.09877,1.09934,0.0
1.09936,1.09952,1.09921,1.09924,0.0
1.09925,1.09928,1.09897,1.09912,0.0
1.09913,1.09945,1.09913,1.0993,0.0
1.0993,1.09941,1.09909,1.09938,0.0
1.09937,1.09942,1.09923,1.09923,0.0
1.09922,1.09939,1.09922,1.09936,0.0
1.09936,1.0994,1.09906,1.0992,0.0
1.09919,1.09933,1.0991,1.0993,0.0
1.09931,1.09967,1.0993,1.09966,0.0
1.09966,1.09999,1.0996,1.09989,0.0
1.09988,1.09989,1.09972,1.09972,0.0
1.09972,1.0999,1.09972,1.09986,0.0
1.09986,1.09991,1.09972,1.0998,0.0
1.09983,1.09985,1.09951,1.09963,0.0
1.09962,1.09976,1.09951,1.09951,0.0
1.09953,1.09954,1.09929,1.09931,0.0
1.09931,1.09941,1.09929,1.09937,0.0
1.09938,1.09942,1.0993,1.09931,0.0
1.09934,1.09937,1.09928,1.09931,0.0
1.0993,1.09937,1.09919,1.0993,0.0
1.09931,1.09932,1.09911,1.0992,0.0
1.0992,1.09927,1.09907,1.09908,0.0
1.09908,1.09916,1.09872,1.09896,0.0
1.09896,1.09911,1.09888,1.09898,0.0
1.09899,1.09931,1.09895,1.09924,0.0
1.09923,1.09942,1.09917,1.09928,0.0
1.09928,1.09941,1.09905,1.09906,0.0
1.09908,1.09912,1.09886,1.09886,0.0
1.09886,1.09891,1.09876,1.09878,0.0
1.09878,1.0988,1.09851,1.09866,0.0
1.09864,1.09906,1.09861,1.09906,0.0
1.09908,1.09908,1.0989,1.09907,0.0
1.09907,1.09935,1.09901,1.09931,0.0
1.09931,1.09957,1.0993,1.09952,0.0
1.09953,1.09964,1.09939,1.09942,0.0
1.09942,1.09952,1.0994,1.09948,0.0
1.09948,1.09981,1.09947,1.09981,0.0
1.09981,1.09987,1.09962,1.09973,0.0
1.09974,1.09982,1.09966,1.09966,0.0
1.09964,1.09964,1.09939,1.09958,0.0
1.09958,1.09985,1.09957,1.09971,0.0
1.09971,1.09971,1.0995,1.09959,0.0
1.09958,1.09959,1.09934,1.09946,0.0
1.09947,1.09949,1.09937,1.09942,0.0
1.09941,1.09947,1.09901,1.09901,0.0
1.09904,1.09919,1.099,1.09919,0.0
1.09919,1.09941,1.09914,1.09921,0.0
1.09921,1.09921,1.09879,1.09895,0.0
1.09895,1.09897,1.09856,1.09865,0.0
1.09865,1.09886,1.09862,1.09886,0.0
1.09886,1.09906,1.09885,1.09901,0.0
1.099,1.09935,1.09898,1.09929,0.0
1.09928,1.09929,1.09912,1.0992,0.0
1.09919,1.0992,1.09895,1.09895,0.0
1.09894,1.09907,1.09883,1.09901,0.0
1.09902,1.0992,1.09884,1.09913,0.0
1.09912,1.09921,1.09911,1.09911,0.0
1.09911,1.09911,1.0988,1.0988,0.0
1.09879,1.09917,1.09871,1.09916,0.0
1.09914,1.09916,1.0987,1.0987,0.0
1.09872,1.09901,1.0987,1.0988,0.0
1.09883,1.0989,1.0987,1.09882,0.0
1.09882,1.09891,1.09871,1.09885,0.0
1.09884,1.09884,1.09869,1.09874,0.0
1.09873,1.09879,1.09868,1.09871,0.0
1.09875,1.09932,1.09874,1.09884,0.0
1.09883,1.09892,1.09867,1.0987,0.0
1.09869,1.09878,1.09863,1.09868,0.0
1.09868,1.09887,1.09866,1.09885,0.0
1.09886,1.09894,1.09881,1.09886,0.0
1.09886,1.09896,1.09876,1.09876,0.0
1.09876,1.09885,1.09872,1.09877,0.0
1.09878,1.09883,1.0987,1.09872,0.0
1.09871,1.09871,1.0985,1.09852,0.0
1.09851,1.09852,1.09744,1.09773,0.0
1.09777,1.09796,1.09753,1.0978,0.0
1.0978,1.09812,1.0978,1.09793,0.0
1.09794,1.09801,1.0977,1.0979,0.0
1.09789,1.09826,1.09786,1.09824,0.0
1.09826,1.09842,1.09825,1.09838,0.0
1.09839,1.09839,1.09787,1.09807,0.0
1.0981,1.0981,1.09769,1.09769,0.0
1.0977,1.09771,1.09712,1.09729,0.0
1.09728,1.09735,1.097,1.09715,0.0
1.09714,1.09745,1.0971,1.0974,0.0
1.0974,1.09764,1.09737,1.09763,0.0
1.09764,1.09764,1.0973,1.0973,0.0
1.09729,1.09738,1.09723,1.09725,0.0
1.09725,1.09727,1.09687,1.09703,0.0
1.09705,1.09717,1.09693,1.09703,0.0
1.09704,1.09715,1.09686,1.09699,0.0
1.09699,1.09742,1.09688,1.09735,0.0
1.09734,1.09755,1.09729,1.09735,0.0
1.09734,1.09748,1.09719,1.09745,0.0
1.09744,1.09751,1.09723,1.09734,0.0
1.09735,1.09748,1.09726,1.09746,0.0
1.09745,1.09758,1.09741,1.09747,0.0
1.09744,1.09774,1.09734,1.09766,0.0
1.09766,1.09766,1.09734,1.09759,0.0
1.09758,1.09777,1.09749,1.09769,0.0
1.0977,1.09772,1.09759,1.0976,0.0
1.09761,1.09765,1.09725,1.0975,0.0
1.09751,1.09766,1.09748,1.09763,0.0
1.09765,1.09766,1.09751,1.09751,0.0
1.09751,1.09769,1.0973,1.09767,0.0
1.09768,1.09768,1.09735,1.09735,0.0
1.09736,1.09774,1.09736,1.09774,0.0
1.09774,1.09799,1.09774,1.09796,0.0
1.09795,1.098,1.09772,1.09795,0.0
1.09794,1.0981,1.09785,1.09785,0.0
1.09784,1.09812,1.09761,1.0981,0.0
1.0981,1.09821,1.098,1.09819,0.0
1.09818,1.09824,1.09793,1.09815,0.0
1.09815,1.09834,1.0981,1.0983,0.0
1.09831,1.09907,1.09831,1.09878,0.0
1.0988,1.0988,1.0985,1.09871,0.0
1.09871,1.0991,1.09871,1.09891,0.0
1.09892,1.09893,1.09854,1.09865,0.0
1.09864,1.09911,1.09862,1.09879,0.0
1.09879,1.0988,1.09858,1.09869,0.0
1.09869,1.09875,1.09831,1.09836,0.0
1.09835,1.09863,1.09834,1.09853,0.0
1.09852,1.09881,1.09845,1.09875,0.0
1.09875,1.09882,1.09861,1.09862,0.0
1.09863,1.09863,1.09841,1.09851,0.0
1.09854,1.0986,1.09838,1.0984,0.0
1.0984,1.09861,1.09832,1.09855,0.0
1.09855,1.09867,1.09851,1.09855,0.0
1.09854,1.09862,1.0981,1.09819,0.0
1.0982,1.09837,1.09816,1.0983,0.0
1.0983,1.09836,1.09817,1.09829,0.0
1.09829,1.09837,1.09802,1.09811,0.0
1.09814,1.09817,1.09799,1.09803,0.0
1.09802,1.09816,1.09798,1.09802,0.0
1.09802,1.09813,1.09795,1.09813,0.0
1.09813,1.09819,1.09778,1.0978,0.0
1.09781,1.09796,1.0978,1.09786,0.0
1.09784,1.09814,1.09783,1.09811,0.0
1.09812,1.09826,1.09802,1.09814,0.0
1.09815,1.09821,1.09781,1.09789,0.0
1.09789,1.09792,1.0977,1.09775,0.0
1.09775,1.09788,1.09773,1.09779,0.0
1.0978,1.09788,1.09777,1.09779,0.0
1.09779,1.09779,1.09761,1.09767,0.0
1.09766,1.09787,1.09765,1.09786,0.0
1.09786,1.09811,1.09786,1.09795,0.0
1.09797,1.09799,1.09768,1.09769,0.0
1.09769,1.09777,1.09741,1.09742,0.0
1.09742,1.09754,1.09729,1.09738,0.0
1.09739,1.09748,1.09734,1.09736,0.0
1.09736,1.09739,1.09635,1.09635,0.0
1.09635,1.09667,1.09614,1.09632,0.0
1.09632,1.0968,1.09632,1.09678,0.0
1.09677,1.09678,1.09637,1.09638,0.0
1.09641,1.09665,1.09637,1.09652,0.0
1.09652,1.09676,1.09647,1.09671,0.0
1.09671,1.09673,1.0961,1.0961,0.0
1.0961,1.09639,1.09606,1.09613,0.0
1.09613,1.0962,1.09583,1.09585,0.0
1.0959,1.0962,1.09587,1.0962,0.0
1.0962,1.09625,1.09606,1.09621,0.0
1.09624,1.09629,1.09616,1.09618,0.0
1.09615,1.09615,1.09577,1.09584,0.0
1.09583,1.09583,1.09545,1.09561,0.0
1.0956,1.0956,1.09513,1.09527,0.0
1.0953,1.09557,1.09509,1.09557,0.0
1.09559,1.09598,1.09558,1.09574,0.0
1.09573,1.09612,1.09573,1.09607,0.0
1.09607,1.09623,1.096,1.09601,0.0
1.096,1.09625,1.09587,1.09625,0.0
1.09624,1.0965,1.09621,1.09638,0.0
1.09637,1.0967,1.09637,1.0966,0.0
1.0966,1.09673,1.09642,1.09653,0.0
1.09653,1.09672,1.09653,1.09659,0.0
1.09659,1.09673,1.09632,1.09646,0.0
1.09644,1.09655,1.09614,1.09652,0.0
1.09653,1.09677,1.09648,1.09667,0.0
1.09667,1.0973,1.09663,1.09722,0.0
1.0972,1.09722,1.0969,1.09706,0.0
1.09707,1.09707,1.09652,1.09661,0.0
1.09659,1.09668,1.09631,1.09631,0.0
1.0963,1.09637,1.09602,1.09627,0.0
1.09629,1.09677,1.09629,1.09674,0.0
1.09676,1.09684,1.09627,1.09633,0.0
1.09633,1.09661,1.09616,1.09642,0.0
1.09642,1.09645,1.09607,1.09608,0.0
1.09606,1.0961,1.09574,1.09595,0.0
1.09594,1.09628,1.09591,1.09601,0.0
1.09601,1.09606,1.09566,1.09566,0.0
1.09566,1.09571,1.09554,1.09555,0.0
1.0956,1.09591,1.09547,1.09585,0.0
1.09587,1.09632,1.09587,1.09632,0.0
1.09632,1.09645,1.09621,1.0964,0.0
1.0964,1.09651,1.09625,1.09631,0.0
1.09629,1.09639,1.09617,1.09626,0.0
1.09625,1.09641,1.0961,1.09612,0.0
1.09615,1.09617,1.09591,1.09611,0.0
1.09612,1.09612,1.09575,1.09584,0.0
1.09583,1.09597,1.09574,1.09585,0.0
1.09585,1.09637,1.09581,1.09629,0.0
1.09628,1.0966,1.09627,1.09651,0.0
1.09651,1.09654,1.09617,1.09635,0.0
1.09639,1.09643,1.0962,1.09622,0.0
1.09624,1.09653,1.09623,1.09651,0.0
1.09652,1.09668,1.09641,1.09666,0.0
1.09666,1.09666,1.09642,1.09657,0.0
1.09659,1.09671,1.09636,1.09671,0.0
1.09672,1.09686,1.09668,1.09685,0.0
1.09684,1.09691,1.09675,1.09691,0.0
1.09691,1.09733,1.09691,1.09729,0.0
1.0973,1.09732,1.09695,1.09704,0.0
1.09703,1.09718,1.09694,1.09716,0.0
1.09716,1.09733,1.09701,1.09717,0.0
1.09717,1.09723,1.09666,1.09672,0.0
1.09673,1.09697,1.09667,1.09691,0.0
1.0969,1.09691,1.0967,1.09681,0.0
1.09682,1.09692,1.09676,1.09683,0.0
1.09682,1.09721,1.0967,1.09716,0.0
1.09716,1.09733,1.09702,1.09727,0.0
1.09727,1.09743,1.09713,1.09713,0.0
1.09713,1.09728,1.09709,1.09716,0.0
1.09716,1.09717,1.0963,1.09668,0.0
1.09666,1.09699,1.09652,1.09688,0.0
1.09688,1.09703,1.09672,1.09698,0.0
1.097,1.09756,1.097,1.09737,0.0
1.09736,1.09763,1.0972,1.09763,0.0
1.09764,1.09806,1.09752,1.09753,0.0
1.09751,1.09787,1.09739,1.09767,0.0
1.09769,1.09791,1.09752,1.09782,0.0
1.09781,1.09813,1.09773,1.09812,0.0
1.09812,1.09814,1.09773,1.09788,0.0
1.09786,1.09837,1.09779,1.09825,0.0
1.09822,1.09822,1.09786,1.09801,0.0
1.09801,1.09827,1.09793,1.09826,0.0
1.09826,1.09831,1.09666,1.09675,0.0
1.09675,1.09784,1.09675,1.09741,0.0
1.09741,1.09819,1.09729,1.09819,0.0
1.09821,1.0987,1.09766,1.0987,0.0
1.09872,1.09897,1.098,1.0981,0.0
1.09811,1.09901,1.09808,1.09843,0.0
1.09844,1.09857,1.0979,1.09818,0.0
1.09817,1.0988,1.09797,1.09859,0.0
1.0986,1.09886,1.09833,1.09849,0.0
1.09849,1.09877,1.09836,1.09863,0.0
1.0986,1.09876,1.09847,1.09866,0.0
1.09866,1.09905,1.09863,1.09898,0.0
1.09899,1.09914,1.09887,1.09902,0.0
1.09902,1.09938,1.09896,1.09933,0.0
1.09933,1.09989,1.09919,1.09962,0.0
1.09962,1.10022,1.09936,1.09988,0.0
1.09987,1.10012,1.09966,1.09971,0.0
1.09971,1.09989,1.09938,1.0996,0.0
1.09959,1.09961,1.09918,1.09919,0.0
1.09918,1.0993,1.09902,1.09919,0.0
1.0992,1.09935,1.09854,1.09857,0.0
1.09853,1.09906,1.09844,1.09874,0.0
1.09875,1.09897,1.09872,1.09881,0.0
1.09882,1.09885,1.09841,1.09857,0.0
1.09858,1.09884,1.09852,1.09858,0.0
1.09859,1.09893,1.09853,1.0989,0.0
1.09889,1.09906,1.0987,1.09878,0.0
1.09876,1.09912,1.09876,1.09893,0.0
1.09893,1.09944,1.09884,1.09944,0.0
1.09943,1.09973,1.09933,1.09966,0.0
1.09967,1.09979,1.09948,1.09951,0.0
1.09953,1.09988,1.0995,1.09986,0.0
1.09985,1.10024,1.09981,1.1002,0.0
1.10019,1.10026,1.10008,1.10013,0.0
1.10011,1.10011,1.09975,1.0999,0.0
1.09991,1.1001,1.09981,1.1001,0.0
1.1001,1.10027,1.0998,1.10022,0.0
1.10024,1.10042,1.10006,1.1001,0.0
1.1001,1.10051,1.09973,1.10049,0.0
1.10054,1.1006,1.09981,1.10016,0.0
1.10018,1.1002,1.09973,1.09985,0.0
1.09987,1.10016,1.09981,1.10001,0.0
1.10002,1.10043,1.10001,1.10015,0.0
1.10014,1.1004,1.10012,1.10031,0.0
1.1003,1.10037,1.10004,1.10035,0.0
1.10034,1.10052,1.10017,1.10025,0.0
1.10026,1.10029,1.09955,1.09955,0.0
1.09955,1.0997,1.09943,1.09959,0.0
1.09958,1.09964,1.09929,1.09935,0.0
1.09933,1.09938,1.09887,1.09897,0.0
1.09897,1.09932,1.09891,1.09924,0.0
1.09925,1.09956,1.09924,1.09941,0.0
1.0994,1.09953,1.09925,1.09953,0.0
1.09952,1.09968,1.0995,1.09966,0.0
1.09965,1.09984,1.09954,1.09963,0.0
1.09962,1.09962,1.09936,1.09947,0.0
1.09947,1.09971,1.09945,1.09957,0.0
1.0996,1.09991,1.0996,1.09984,0.0
1.09991,1.10007,1.0998,1.10003,0.0
1.10002,1.10039,1.10001,1.10037,0.0
1.10038,1.10038,1.1001,1.10018,0.0
1.10018,1.1005,1.10012,1.10042,0.0
1.10041,1.10076,1.10032,1.10073,0.0
1.10072,1.10072,1.10031,1.10031,0.0
1.10027,1.10027,1.10006,1.10026,0.0
1.10025,1.10027,1.09997,1.10002,0.0
1.10001,1.1002,1.09996,1.10012,0.0
1.10012,1.10039,1.1001,1.10026,0.0
1.10027,1.10057,1.10027,1.10053,0.0
1.10052,1.10052,1.10036,1.10038,0.0
1.10037,1.10056,1.10031,1.10052,0.0
1.10053,1.10078,1.10051,1.10077,0.0
1.10078,1.10081,1.10025,1.10028,0.0
1.10028,1.1003,1.09989,1.09995,0.0
1.09996,1.10022,1.09994,1.1,0.0
1.10003,1.10007,1.09993,1.09999,0.0
1.1,1.10029,1.09995,1.10022,0.0
1.10021,1.10021,1.09998,1.10003,0.0
1.10005,1.10015,1.1,1.10015,0.0
1.10014,1.10025,1.1001,1.10021,0.0
1.10022,1.1003,1.1,1.10004,0.0
1.10004,1.10027,1.10002,1.10011,0.0
1.10015,1.10053,1.10015,1.10052,0.0
1.10053,1.10057,1.10042,1.10053,0.0
1.10051,1.10053,1.10034,1.10049,0.0
